ts,train_id,fouling_index_true,polytropic_eff_true,specific_energy_kwh_per_t_true,health_index_true,rul_hours_to_next_wash_true
2024-06-02 12:00:00,CGC-100A,0.32844,0.74367,103.941,0.4526,1881.0
2024-06-02 13:00:00,CGC-100A,0.32866,0.74173,103.626,0.4522,1880.0
2024-06-02 14:00:00,CGC-100A,0.32888,0.7421,102.212,0.4519,1879.0
2024-06-02 15:00:00,CGC-100A,0.32909,0.74603,103.183,0.4515,1878.0
2024-06-02 16:00:00,CGC-100A,0.32929,0.74399,102.669,0.4512,1877.0
2024-06-02 17:00:00,CGC-100A,0.32949,0.74281,102.431,0.4508,1876.0
2024-06-02 18:00:00,CGC-100A,0.3297,0.74618,101.915,0.4505,1875.0
2024-06-02 19:00:00,CGC-100A,0.32989,0.73787,101.778,0.4502,1874.0
2024-06-02 20:00:00,CGC-100A,0.33009,0.74228,100.922,0.4498,1873.0
2024-06-02 21:00:00,CGC-100A,0.33028,0.74088,100.829,0.4495,1872.0
2024-06-02 22:00:00,CGC-100A,0.33047,0.74644,103.205,0.4492,1871.0
2024-06-02 23:00:00,CGC-100A,0.33067,0.74128,101.447,0.4489,1870.0
2024-06-03 00:00:00,CGC-100A,0.33087,0.74273,101.901,0.4486,1869.0
2024-06-03 01:00:00,CGC-100A,0.33107,0.73694,102.213,0.4482,1868.0
2024-06-03 02:00:00,CGC-100A,0.33128,0.74308,101.795,0.4479,1867.0
2024-06-03 03:00:00,CGC-100A,0.3315,0.73949,101.901,0.4475,1866.0
2024-06-03 04:00:00,CGC-100A,0.33171,0.74472,101.744,0.4472,1865.0
2024-06-03 05:00:00,CGC-100A,0.33191,0.73873,100.975,0.4468,1864.0
2024-06-03 06:00:00,CGC-100A,0.3321,0.74205,100.817,0.4465,1863.0
2024-06-03 07:00:00,CGC-100A,0.3323,0.7443,101.023,0.4462,1862.0
2024-06-03 08:00:00,CGC-100A,0.33251,0.74522,101.449,0.4458,1861.0
2024-06-03 09:00:00,CGC-100A,0.33271,0.74109,100.885,0.4455,1860.0
2024-06-03 10:00:00,CGC-100A,0.33291,0.73901,101.23,0.4451,1859.0
2024-06-03 11:00:00,CGC-100A,0.33312,0.74096,99.582,0.4448,1858.0
2024-06-03 12:00:00,CGC-100A,0.33332,0.74276,100.415,0.4445,1857.0
2024-06-03 13:00:00,CGC-100A,0.33352,0.74139,100.594,0.4441,1856.0
2024-06-03 14:00:00,CGC-100A,0.33374,0.74265,101.561,0.4438,1855.0
2024-06-03 15:00:00,CGC-100A,0.33394,0.7407,100.205,0.4434,1854.0
2024-06-03 16:00:00,CGC-100A,0.33415,0.74138,100.152,0.4431,1853.0
2024-06-03 17:00:00,CGC-100A,0.33436,0.74265,100.905,0.4427,1852.0
2024-06-03 18:00:00,CGC-100A,0.33457,0.74262,100.421,0.4424,1851.0
2024-06-03 19:00:00,CGC-100A,0.33479,0.74235,100.815,0.442,1850.0
2024-06-03 20:00:00,CGC-100A,0.33501,0.745,101.678,0.4417,1849.0
2024-06-03 21:00:00,CGC-100A,0.33524,0.74004,101.026,0.4413,1848.0
2024-06-03 22:00:00,CGC-100A,0.33546,0.74333,102.126,0.4409,1847.0
2024-06-03 23:00:00,CGC-100A,0.33567,0.73841,100.74,0.4405,1846.0
2024-06-04 00:00:00,CGC-100A,0.3359,0.74093,101.177,0.4402,1845.0
2024-06-04 01:00:00,CGC-100A,0.33612,0.73996,101.84,0.4398,1844.0
2024-06-04 02:00:00,CGC-100A,0.33634,0.74085,102.193,0.4394,1843.0
2024-06-04 03:00:00,CGC-100A,0.33654,0.74195,102.194,0.4391,1842.0
2024-06-04 04:00:00,CGC-100A,0.33675,0.73937,102.139,0.4387,1841.0
2024-06-04 05:00:00,CGC-100A,0.33697,0.74475,100.539,0.4384,1840.0
2024-06-04 06:00:00,CGC-100A,0.33718,0.74071,100.984,0.438,1839.0
2024-06-04 07:00:00,CGC-100A,0.33738,0.74367,101.183,0.4377,1838.0
2024-06-04 08:00:00,CGC-100A,0.33759,0.74182,100.749,0.4374,1837.0
2024-06-04 09:00:00,CGC-100A,0.33779,0.74566,99.925,0.437,1836.0
2024-06-04 10:00:00,CGC-100A,0.338,0.73771,101.27,0.4367,1835.0
2024-06-04 11:00:00,CGC-100A,0.33819,0.74158,100.575,0.4363,1834.0
2024-06-04 12:00:00,CGC-100A,0.33839,0.74342,99.058,0.436,1833.0
2024-06-04 13:00:00,CGC-100A,0.33859,0.74413,99.537,0.4357,1832.0
2024-06-04 14:00:00,CGC-100A,0.33878,0.74092,99.364,0.4354,1831.0
2024-06-04 15:00:00,CGC-100A,0.33897,0.74026,99.715,0.4351,1830.0
2024-06-04 16:00:00,CGC-100A,0.33916,0.73914,99.523,0.4347,1829.0
2024-06-04 17:00:00,CGC-100A,0.33938,0.73634,101.134,0.4344,1828.0
2024-06-04 18:00:00,CGC-100A,0.33958,0.73769,101.47,0.434,1827.0
2024-06-04 19:00:00,CGC-100A,0.33979,0.73918,101.942,0.4337,1826.0
2024-06-04 20:00:00,CGC-100A,0.33999,0.74284,101.457,0.4333,1825.0
2024-06-04 21:00:00,CGC-100A,0.34021,0.73775,102.927,0.433,1824.0
2024-06-04 22:00:00,CGC-100A,0.34045,0.73622,99.3,0.4326,1823.0
2024-06-04 23:00:00,CGC-100A,0.34073,0.73604,97.75,0.4321,1822.0
2024-06-05 00:00:00,CGC-100A,0.341,0.73881,94.665,0.4317,1821.0
2024-06-05 01:00:00,CGC-100A,0.34129,0.74084,93.118,0.4312,1820.0
2024-06-05 02:00:00,CGC-100A,0.34163,0.74022,90.313,0.4306,1819.0
2024-06-05 03:00:00,CGC-100A,0.34199,0.73312,89.008,0.43,1818.0
2024-06-05 04:00:00,CGC-100A,0.34236,0.74196,89.79,0.4294,1817.0
2024-06-05 05:00:00,CGC-100A,0.34271,0.73591,89.769,0.4288,1816.0
2024-06-05 06:00:00,CGC-100A,0.34306,0.74266,89.31,0.4282,1815.0
2024-06-05 07:00:00,CGC-100A,0.34343,0.73762,89.675,0.4276,1814.0
2024-06-05 08:00:00,CGC-100A,0.34378,0.74253,89.147,0.427,1813.0
2024-06-05 09:00:00,CGC-100A,0.34413,0.74203,89.683,0.4265,1812.0
2024-06-05 10:00:00,CGC-100A,0.34448,0.74159,89.099,0.4259,1811.0
2024-06-05 11:00:00,CGC-100A,0.34483,0.73719,89.842,0.4253,1810.0
2024-06-05 12:00:00,CGC-100A,0.34519,0.73946,89.198,0.4247,1809.0
2024-06-05 13:00:00,CGC-100A,0.34554,0.73242,89.422,0.4241,1808.0
2024-06-05 14:00:00,CGC-100A,0.34589,0.74148,89.727,0.4235,1807.0
2024-06-05 15:00:00,CGC-100A,0.34624,0.73592,88.824,0.4229,1806.0
2024-06-05 16:00:00,CGC-100A,0.34661,0.73951,89.221,0.4223,1805.0
2024-06-05 17:00:00,CGC-100A,0.34698,0.7462,89.688,0.4217,1804.0
2024-06-05 18:00:00,CGC-100A,0.34735,0.73614,89.198,0.4211,1803.0
2024-06-05 19:00:00,CGC-100A,0.34772,0.73175,89.275,0.4205,1802.0
2024-06-05 20:00:00,CGC-100A,0.34806,0.73511,89.253,0.4199,1801.0
2024-06-05 21:00:00,CGC-100A,0.3484,0.73951,89.543,0.4193,1800.0
2024-06-05 22:00:00,CGC-100A,0.34876,0.73143,89.622,0.4187,1799.0
2024-06-05 23:00:00,CGC-100A,0.34914,0.74019,89.091,0.4181,1798.0
2024-06-06 00:00:00,CGC-100A,0.34948,0.74202,88.851,0.4175,1797.0
2024-06-06 01:00:00,CGC-100A,0.34983,0.73967,89.03,0.417,1796.0
2024-06-06 02:00:00,CGC-100A,0.35019,0.74127,89.165,0.4163,1795.0
2024-06-06 03:00:00,CGC-100A,0.35055,0.73501,89.224,0.4157,1794.0
2024-06-06 04:00:00,CGC-100A,0.3509,0.73752,88.641,0.4152,1793.0
2024-06-06 05:00:00,CGC-100A,0.35126,0.73891,89.544,0.4146,1792.0
2024-06-06 06:00:00,CGC-100A,0.35162,0.74333,88.716,0.414,1791.0
2024-06-06 07:00:00,CGC-100A,0.35197,0.73434,88.496,0.4134,1790.0
2024-06-06 08:00:00,CGC-100A,0.35231,0.73862,89.842,0.4128,1789.0
2024-06-06 09:00:00,CGC-100A,0.35267,0.73623,89.217,0.4122,1788.0
2024-06-06 10:00:00,CGC-100A,0.35302,0.74018,90.158,0.4116,1787.0
2024-06-06 11:00:00,CGC-100A,0.35338,0.73427,88.763,0.411,1786.0
2024-06-06 12:00:00,CGC-100A,0.35373,0.73443,88.731,0.4104,1785.0
2024-06-06 13:00:00,CGC-100A,0.35407,0.74072,88.945,0.4099,1784.0
2024-06-06 14:00:00,CGC-100A,0.35443,0.73865,89.742,0.4093,1783.0
2024-06-06 15:00:00,CGC-100A,0.35478,0.73808,88.135,0.4087,1782.0
2024-06-06 16:00:00,CGC-100A,0.35513,0.73593,87.859,0.4081,1781.0
2024-06-06 17:00:00,CGC-100A,0.35547,0.73894,88.579,0.4075,1780.0
2024-06-06 18:00:00,CGC-100A,0.35581,0.73413,89.309,0.407,1779.0
2024-06-06 19:00:00,CGC-100A,0.35616,0.74035,88.41,0.4064,1778.0
2024-06-06 20:00:00,CGC-100A,0.3565,0.73329,89.643,0.4058,1777.0
2024-06-06 21:00:00,CGC-100A,0.35684,0.73386,90.365,0.4053,1776.0
2024-06-06 22:00:00,CGC-100A,0.35721,0.73819,90.918,0.4047,1775.0
2024-06-06 23:00:00,CGC-100A,0.35755,0.73547,90.353,0.4041,1774.0
2024-06-07 00:00:00,CGC-100A,0.35791,0.73967,89.945,0.4035,1773.0
2024-06-07 01:00:00,CGC-100A,0.35825,0.72955,90.134,0.4029,1772.0
2024-06-07 02:00:00,CGC-100A,0.35861,0.73468,89.374,0.4023,1771.0
2024-06-07 03:00:00,CGC-100A,0.35895,0.74022,89.459,0.4017,1770.0
2024-06-07 04:00:00,CGC-100A,0.35931,0.73411,89.217,0.4012,1769.0
2024-06-07 05:00:00,CGC-100A,0.35968,0.73621,88.973,0.4005,1768.0
2024-06-07 06:00:00,CGC-100A,0.36005,0.73687,90.419,0.3999,1767.0
2024-06-07 07:00:00,CGC-100A,0.3604,0.73851,88.675,0.3993,1766.0
2024-06-07 08:00:00,CGC-100A,0.36075,0.73661,89.045,0.3988,1765.0
2024-06-07 09:00:00,CGC-100A,0.3611,0.73883,90.488,0.3982,1764.0
2024-06-07 10:00:00,CGC-100A,0.36144,0.73781,89.075,0.3976,1763.0
2024-06-07 11:00:00,CGC-100A,0.36178,0.736,89.722,0.397,1762.0
2024-06-07 12:00:00,CGC-100A,0.36212,0.73696,88.353,0.3965,1761.0
2024-06-07 13:00:00,CGC-100A,0.36248,0.73044,89.49,0.3959,1760.0
2024-06-07 14:00:00,CGC-100A,0.36281,0.73652,88.939,0.3953,1759.0
2024-06-07 15:00:00,CGC-100A,0.36317,0.73918,88.524,0.3947,1758.0
2024-06-07 16:00:00,CGC-100A,0.36353,0.72912,89.511,0.3941,1757.0
2024-06-07 17:00:00,CGC-100A,0.3639,0.73373,88.987,0.3935,1756.0
2024-06-07 18:00:00,CGC-100A,0.36425,0.73735,90.002,0.3929,1755.0
2024-06-07 19:00:00,CGC-100A,0.36463,0.7318,91.165,0.3923,1754.0
2024-06-07 20:00:00,CGC-100A,0.36499,0.73241,89.797,0.3917,1753.0
2024-06-07 21:00:00,CGC-100A,0.36534,0.73357,89.044,0.3911,1752.0
2024-06-07 22:00:00,CGC-100A,0.3657,0.7322,88.642,0.3905,1751.0
2024-06-07 23:00:00,CGC-100A,0.36604,0.73304,89.324,0.3899,1750.0
2024-06-08 00:00:00,CGC-100A,0.36639,0.73357,89.352,0.3893,1749.0
2024-06-08 01:00:00,CGC-100A,0.36673,0.73536,88.52,0.3888,1748.0
2024-06-08 02:00:00,CGC-100A,0.36709,0.73357,90.004,0.3882,1747.0
2024-06-08 03:00:00,CGC-100A,0.36745,0.73297,90.1,0.3876,1746.0
2024-06-08 04:00:00,CGC-100A,0.36779,0.73199,90.837,0.387,1745.0
2024-06-08 05:00:00,CGC-100A,0.36815,0.73793,90.593,0.3864,1744.0
2024-06-08 06:00:00,CGC-100A,0.3685,0.73752,89.749,0.3858,1743.0
2024-06-08 07:00:00,CGC-100A,0.36886,0.73311,90.179,0.3852,1742.0
2024-06-08 08:00:00,CGC-100A,0.36921,0.7349,89.373,0.3846,1741.0
2024-06-08 09:00:00,CGC-100A,0.36956,0.73743,89.725,0.3841,1740.0
2024-06-08 10:00:00,CGC-100A,0.36992,0.73367,89.212,0.3835,1739.0
2024-06-08 11:00:00,CGC-100A,0.37026,0.73772,89.003,0.3829,1738.0
2024-06-08 12:00:00,CGC-100A,0.37061,0.73152,88.59,0.3823,1737.0
2024-06-08 13:00:00,CGC-100A,0.37097,0.7337,88.878,0.3817,1736.0
2024-06-08 14:00:00,CGC-100A,0.37131,0.73073,89.289,0.3812,1735.0
2024-06-08 15:00:00,CGC-100A,0.37166,0.73222,89.689,0.3806,1734.0
2024-06-08 16:00:00,CGC-100A,0.37201,0.73377,89.465,0.38,1733.0
2024-06-08 17:00:00,CGC-100A,0.37238,0.73562,90.378,0.3794,1732.0
2024-06-08 18:00:00,CGC-100A,0.37274,0.7318,90.326,0.3788,1731.0
2024-06-08 19:00:00,CGC-100A,0.37309,0.73193,89.932,0.3782,1730.0
2024-06-08 20:00:00,CGC-100A,0.37345,0.73613,90.3,0.3776,1729.0
2024-06-08 21:00:00,CGC-100A,0.3738,0.73025,89.438,0.377,1728.0
2024-06-08 22:00:00,CGC-100A,0.37415,0.73086,88.932,0.3764,1727.0
2024-06-08 23:00:00,CGC-100A,0.37452,0.73413,88.788,0.3758,1726.0
2024-06-09 00:00:00,CGC-100A,0.37486,0.73348,89.383,0.3752,1725.0
2024-06-09 01:00:00,CGC-100A,0.37518,0.72959,88.745,0.3747,1724.0
2024-06-09 02:00:00,CGC-100A,0.37551,0.72919,88.959,0.3742,1723.0
2024-06-09 03:00:00,CGC-100A,0.37585,0.73238,90.343,0.3736,1722.0
2024-06-09 04:00:00,CGC-100A,0.37619,0.73434,89.573,0.373,1721.0
2024-06-09 05:00:00,CGC-100A,0.37652,0.72767,89.164,0.3725,1720.0
2024-06-09 06:00:00,CGC-100A,0.37685,0.73812,89.941,0.3719,1719.0
2024-06-09 07:00:00,CGC-100A,0.37719,0.72716,89.991,0.3713,1718.0
2024-06-09 08:00:00,CGC-100A,0.37753,0.72906,89.343,0.3708,1717.0
2024-06-09 09:00:00,CGC-100A,0.37788,0.73637,89.018,0.3702,1716.0
2024-06-09 10:00:00,CGC-100A,0.37822,0.72928,89.931,0.3696,1715.0
2024-06-09 11:00:00,CGC-100A,0.37857,0.73595,89.03,0.3691,1714.0
2024-06-09 12:00:00,CGC-100A,0.37891,0.73258,89.692,0.3685,1713.0
2024-06-09 13:00:00,CGC-100A,0.37925,0.73138,88.957,0.3679,1712.0
2024-06-09 14:00:00,CGC-100A,0.3796,0.72991,89.606,0.3673,1711.0
2024-06-09 15:00:00,CGC-100A,0.37995,0.72886,90.027,0.3667,1710.0
2024-06-09 16:00:00,CGC-100A,0.38031,0.7378,90.966,0.3662,1709.0
2024-06-09 17:00:00,CGC-100A,0.38064,0.73597,90.08,0.3656,1708.0
2024-06-09 18:00:00,CGC-100A,0.38099,0.71921,90.61,0.365,1707.0
2024-06-09 19:00:00,CGC-100A,0.38135,0.73414,90.015,0.3644,1706.0
2024-06-09 20:00:00,CGC-100A,0.3817,0.72921,90.047,0.3638,1705.0
2024-06-09 21:00:00,CGC-100A,0.38204,0.73195,90.33,0.3633,1704.0
2024-06-09 22:00:00,CGC-100A,0.3824,0.73286,90.017,0.3627,1703.0
2024-06-09 23:00:00,CGC-100A,0.38276,0.72617,90.032,0.3621,1702.0
2024-06-10 00:00:00,CGC-100A,0.38313,0.73108,89.097,0.3615,1701.0
2024-06-10 01:00:00,CGC-100A,0.3835,0.72975,89.345,0.3608,1700.0
2024-06-10 02:00:00,CGC-100A,0.38387,0.73108,88.677,0.3602,1699.0
2024-06-10 03:00:00,CGC-100A,0.38423,0.72605,90.254,0.3596,1698.0
2024-06-10 04:00:00,CGC-100A,0.3846,0.7299,89.777,0.359,1697.0
2024-06-10 05:00:00,CGC-100A,0.38497,0.72923,89.85,0.3584,1696.0
2024-06-10 06:00:00,CGC-100A,0.3853,0.72907,88.838,0.3578,1695.0
2024-06-10 07:00:00,CGC-100A,0.38564,0.73204,89.139,0.3573,1694.0
2024-06-10 08:00:00,CGC-100A,0.38598,0.73256,89.219,0.3567,1693.0
2024-06-10 09:00:00,CGC-100A,0.3863,0.72871,89.52,0.3562,1692.0
2024-06-10 10:00:00,CGC-100A,0.38664,0.72856,89.477,0.3556,1691.0
2024-06-10 11:00:00,CGC-100A,0.38695,0.72719,88.877,0.3551,1690.0
2024-06-10 12:00:00,CGC-100A,0.38728,0.72875,89.566,0.3545,1689.0
2024-06-10 13:00:00,CGC-100A,0.38763,0.72897,90.515,0.354,1688.0
2024-06-10 14:00:00,CGC-100A,0.38797,0.73205,90.265,0.3534,1687.0
2024-06-10 15:00:00,CGC-100A,0.3883,0.73196,89.203,0.3528,1686.0
2024-06-10 16:00:00,CGC-100A,0.38866,0.73187,88.944,0.3522,1685.0
2024-06-10 17:00:00,CGC-100A,0.389,0.72893,89.725,0.3517,1684.0
2024-06-10 18:00:00,CGC-100A,0.38933,0.7284,88.752,0.3511,1683.0
2024-06-10 19:00:00,CGC-100A,0.38968,0.72527,89.206,0.3505,1682.0
2024-06-10 20:00:00,CGC-100A,0.39004,0.73257,89.297,0.3499,1681.0
2024-06-10 21:00:00,CGC-100A,0.39039,0.73202,89.621,0.3494,1680.0
2024-06-10 22:00:00,CGC-100A,0.39074,0.72759,89.701,0.3488,1679.0
2024-06-10 23:00:00,CGC-100A,0.3911,0.72995,88.361,0.3482,1678.0
2024-06-11 00:00:00,CGC-100A,0.39147,0.72617,89.448,0.3476,1677.0
2024-06-11 01:00:00,CGC-100A,0.39185,0.73035,90.03,0.3469,1676.0
2024-06-11 02:00:00,CGC-100A,0.39221,0.72927,90.154,0.3463,1675.0
2024-06-11 03:00:00,CGC-100A,0.39259,0.7268,90.489,0.3457,1674.0
2024-06-11 04:00:00,CGC-100A,0.39295,0.72911,89.865,0.3451,1673.0
2024-06-11 05:00:00,CGC-100A,0.39332,0.73254,90.931,0.3445,1672.0
2024-06-11 06:00:00,CGC-100A,0.39367,0.7312,90.26,0.3439,1671.0
2024-06-11 07:00:00,CGC-100A,0.39402,0.72979,90.171,0.3433,1670.0
2024-06-11 08:00:00,CGC-100A,0.39437,0.72977,89.869,0.3427,1669.0
2024-06-11 09:00:00,CGC-100A,0.39473,0.73273,90.169,0.3421,1668.0
2024-06-11 10:00:00,CGC-100A,0.39507,0.72707,89.004,0.3416,1667.0
2024-06-11 11:00:00,CGC-100A,0.39543,0.72485,90.726,0.341,1666.0
2024-06-11 12:00:00,CGC-100A,0.39578,0.72381,89.822,0.3404,1665.0
2024-06-11 13:00:00,CGC-100A,0.39612,0.73194,90.488,0.3398,1664.0
2024-06-11 14:00:00,CGC-100A,0.39648,0.72494,89.851,0.3392,1663.0
2024-06-11 15:00:00,CGC-100A,0.39683,0.72336,90.029,0.3386,1662.0
2024-06-11 16:00:00,CGC-100A,0.39717,0.72494,89.035,0.338,1661.0
2024-06-11 17:00:00,CGC-100A,0.39754,0.73323,90.444,0.3374,1660.0
2024-06-11 18:00:00,CGC-100A,0.39788,0.72837,89.069,0.3369,1659.0
2024-06-11 19:00:00,CGC-100A,0.39823,0.72572,89.425,0.3363,1658.0
2024-06-11 20:00:00,CGC-100A,0.39857,0.72622,89.017,0.3357,1657.0
2024-06-11 21:00:00,CGC-100A,0.39893,0.72775,89.786,0.3351,1656.0
2024-06-11 22:00:00,CGC-100A,0.39929,0.72836,89.247,0.3345,1655.0
2024-06-11 23:00:00,CGC-100A,0.39964,0.72489,89.285,0.3339,1654.0
2024-06-12 00:00:00,CGC-100A,0.40001,0.72982,89.039,0.3333,1653.0
2024-06-12 01:00:00,CGC-100A,0.40038,0.72857,90.769,0.3327,1652.0
2024-06-12 02:00:00,CGC-100A,0.40074,0.7243,90.036,0.3321,1651.0
2024-06-12 03:00:00,CGC-100A,0.4011,0.72627,89.679,0.3315,1650.0
2024-06-12 04:00:00,CGC-100A,0.40146,0.72619,89.975,0.3309,1649.0
2024-06-12 05:00:00,CGC-100A,0.40182,0.72761,89.299,0.3303,1648.0
2024-06-12 06:00:00,CGC-100A,0.4022,0.72675,89.9,0.3297,1647.0
2024-06-12 07:00:00,CGC-100A,0.40256,0.72917,89.584,0.3291,1646.0
2024-06-12 08:00:00,CGC-100A,0.40291,0.72199,89.095,0.3285,1645.0
2024-06-12 09:00:00,CGC-100A,0.40327,0.72627,89.439,0.3279,1644.0
2024-06-12 10:00:00,CGC-100A,0.40362,0.72839,88.928,0.3273,1643.0
2024-06-12 11:00:00,CGC-100A,0.40396,0.72964,88.208,0.3267,1642.0
2024-06-12 12:00:00,CGC-100A,0.40431,0.73069,87.929,0.3262,1641.0
2024-06-12 13:00:00,CGC-100A,0.40466,0.72276,89.468,0.3256,1640.0
2024-06-12 14:00:00,CGC-100A,0.40502,0.726,90.098,0.325,1639.0
2024-06-12 15:00:00,CGC-100A,0.40538,0.72222,90.572,0.3244,1638.0
2024-06-12 16:00:00,CGC-100A,0.40572,0.72539,89.823,0.3238,1637.0
2024-06-12 17:00:00,CGC-100A,0.40606,0.72518,89.769,0.3232,1636.0
2024-06-12 18:00:00,CGC-100A,0.40641,0.7232,91.455,0.3226,1635.0
2024-06-12 19:00:00,CGC-100A,0.40676,0.73036,89.729,0.3221,1634.0
2024-06-12 20:00:00,CGC-100A,0.4071,0.72367,89.803,0.3215,1633.0
2024-06-12 21:00:00,CGC-100A,0.40744,0.72443,89.534,0.3209,1632.0
2024-06-12 22:00:00,CGC-100A,0.4078,0.72307,90.179,0.3203,1631.0
2024-06-12 23:00:00,CGC-100A,0.40815,0.72723,90.136,0.3198,1630.0
2024-06-13 00:00:00,CGC-100A,0.40849,0.7266,90.434,0.3192,1629.0
2024-06-13 01:00:00,CGC-100A,0.40885,0.73031,91.175,0.3186,1628.0
2024-06-13 02:00:00,CGC-100A,0.40922,0.7279,90.195,0.318,1627.0
2024-06-13 03:00:00,CGC-100A,0.40958,0.7233,90.027,0.3174,1626.0
2024-06-13 04:00:00,CGC-100A,0.40995,0.72493,89.16,0.3168,1625.0
2024-06-13 05:00:00,CGC-100A,0.4103,0.72285,89.82,0.3162,1624.0
2024-06-13 06:00:00,CGC-100A,0.41065,0.7237,89.569,0.3156,1623.0
2024-06-13 07:00:00,CGC-100A,0.41101,0.72562,90.987,0.315,1622.0
2024-06-13 08:00:00,CGC-100A,0.41134,0.72386,89.874,0.3144,1621.0
2024-06-13 09:00:00,CGC-100A,0.41169,0.72999,89.25,0.3139,1620.0
2024-06-13 10:00:00,CGC-100A,0.41202,0.73117,90.32,0.3133,1619.0
2024-06-13 11:00:00,CGC-100A,0.41238,0.72629,90.924,0.3127,1618.0
2024-06-13 12:00:00,CGC-100A,0.4127,0.72742,90.393,0.3122,1617.0
2024-06-13 13:00:00,CGC-100A,0.41305,0.72276,91.488,0.3116,1616.0
2024-06-13 14:00:00,CGC-100A,0.4134,0.72375,91.064,0.311,1615.0
2024-06-13 15:00:00,CGC-100A,0.41374,0.72114,90.527,0.3104,1614.0
2024-06-13 16:00:00,CGC-100A,0.41409,0.72048,90.599,0.3099,1613.0
2024-06-13 17:00:00,CGC-100A,0.41444,0.72502,90.01,0.3093,1612.0
2024-06-13 18:00:00,CGC-100A,0.4148,0.72534,90.444,0.3087,1611.0
2024-06-13 19:00:00,CGC-100A,0.41516,0.72159,90.308,0.3081,1610.0
2024-06-13 20:00:00,CGC-100A,0.41553,0.72581,90.274,0.3075,1609.0
2024-06-13 21:00:00,CGC-100A,0.41592,0.72564,91.016,0.3068,1608.0
2024-06-13 22:00:00,CGC-100A,0.4163,0.71975,90.126,0.3062,1607.0
2024-06-13 23:00:00,CGC-100A,0.41668,0.72724,90.814,0.3055,1606.0
2024-06-14 00:00:00,CGC-100A,0.41705,0.72303,90.017,0.3049,1605.0
2024-06-14 01:00:00,CGC-100A,0.41742,0.72134,89.914,0.3043,1604.0
2024-06-14 02:00:00,CGC-100A,0.41778,0.72006,90.653,0.3037,1603.0
2024-06-14 03:00:00,CGC-100A,0.41814,0.72414,90.305,0.3031,1602.0
2024-06-14 04:00:00,CGC-100A,0.4185,0.72503,91.374,0.3025,1601.0
2024-06-14 05:00:00,CGC-100A,0.41885,0.72385,90.74,0.3019,1600.0
2024-06-14 06:00:00,CGC-100A,0.4192,0.72926,90.876,0.3013,1599.0
2024-06-14 07:00:00,CGC-100A,0.41954,0.72067,89.648,0.3008,1598.0
2024-06-14 08:00:00,CGC-100A,0.41989,0.72055,91.05,0.3002,1597.0
2024-06-14 09:00:00,CGC-100A,0.42024,0.72406,90.943,0.2996,1596.0
2024-06-14 10:00:00,CGC-100A,0.4206,0.72,90.947,0.299,1595.0
2024-06-14 11:00:00,CGC-100A,0.42093,0.72397,90.839,0.2984,1594.0
2024-06-14 12:00:00,CGC-100A,0.42127,0.71935,92.013,0.2979,1593.0
2024-06-14 13:00:00,CGC-100A,0.42162,0.71976,90.684,0.2973,1592.0
2024-06-14 14:00:00,CGC-100A,0.42197,0.71969,91.134,0.2967,1591.0
2024-06-14 15:00:00,CGC-100A,0.42231,0.72515,92.128,0.2961,1590.0
2024-06-14 16:00:00,CGC-100A,0.42264,0.7247,91.948,0.2956,1589.0
2024-06-14 17:00:00,CGC-100A,0.42298,0.72116,90.85,0.295,1588.0
2024-06-14 18:00:00,CGC-100A,0.42332,0.72032,90.74,0.2945,1587.0
2024-06-14 19:00:00,CGC-100A,0.42366,0.7233,90.195,0.2939,1586.0
2024-06-14 20:00:00,CGC-100A,0.424,0.72128,89.694,0.2933,1585.0
2024-06-14 21:00:00,CGC-100A,0.42436,0.72248,89.838,0.2927,1584.0
2024-06-14 22:00:00,CGC-100A,0.42473,0.72193,90.011,0.2921,1583.0
2024-06-14 23:00:00,CGC-100A,0.42509,0.72169,90.726,0.2915,1582.0
2024-06-15 00:00:00,CGC-100A,0.42546,0.71975,90.691,0.2909,1581.0
2024-06-15 01:00:00,CGC-100A,0.4258,0.72338,90.008,0.2903,1580.0
2024-06-15 02:00:00,CGC-100A,0.42614,0.71998,90.425,0.2898,1579.0
2024-06-15 03:00:00,CGC-100A,0.42651,0.72029,90.323,0.2891,1578.0
2024-06-15 04:00:00,CGC-100A,0.42687,0.71997,89.738,0.2886,1577.0
2024-06-15 05:00:00,CGC-100A,0.42724,0.71887,91.555,0.2879,1576.0
2024-06-15 06:00:00,CGC-100A,0.42759,0.71917,91.325,0.2874,1575.0
2024-06-15 07:00:00,CGC-100A,0.42795,0.71997,91.218,0.2868,1574.0
2024-06-15 08:00:00,CGC-100A,0.4283,0.72478,91.754,0.2862,1573.0
2024-06-15 09:00:00,CGC-100A,0.42864,0.71931,90.967,0.2856,1572.0
2024-06-15 10:00:00,CGC-100A,0.42898,0.72093,91.342,0.285,1571.0
2024-06-15 11:00:00,CGC-100A,0.42932,0.7248,92.016,0.2845,1570.0
2024-06-15 12:00:00,CGC-100A,0.42966,0.71886,90.808,0.2839,1569.0
2024-06-15 13:00:00,CGC-100A,0.43001,0.72273,91.389,0.2833,1568.0
2024-06-15 14:00:00,CGC-100A,0.43037,0.7273,91.456,0.2827,1567.0
2024-06-15 15:00:00,CGC-100A,0.43073,0.7192,92.026,0.2821,1566.0
2024-06-15 16:00:00,CGC-100A,0.43106,0.72142,91.814,0.2816,1565.0
