ts,train_id,unit,feed_mode,gas_mw,diene_ppm,ambient_temp_c,cw_supply_temp_c,throughput_tph,speed_rpm,shaft_power_kw,surge_margin_pct,recycle_valve_pct,wash_oil_rate_kgph,antifoulant_ppm,run_hours_since_wash,vib_de_um,vib_nde_um,vib_axial_um,brg_de_temp_c,brg_nde_temp_c,brg_thrust_temp_c,lube_oil_press_bar,lube_oil_temp_c,seal_gas_dp_bar,p_s1_suct_bara,p_s1_disch_bara,t_s1_suct_c,t_s1_disch_c,p_s2_suct_bara,p_s2_disch_bara,t_s2_suct_c,t_s2_disch_c,p_s3_suct_bara,p_s3_disch_bara,t_s3_suct_c,t_s3_disch_c,p_s4_suct_bara,p_s4_disch_bara,t_s4_suct_c,t_s4_disch_c,p_s5_suct_bara,p_s5_disch_bara,t_s5_suct_c,t_s5_disch_c
2024-12-29 02:00:00,CGC-100A,Ethylene Unit 100,mixed,25.856,115.3,11.38,22.02,255.07,10705.2,25224.3,18.5,5.1,131.0,5.74,534.0,24.97,19.9,14.34,66.59,66.05,69.86,2.355,41.39,0.551,1.32,2.583,35.18,83.98,2.552,5.032,31.5,80.84,4.972,9.819,31.85,81.92,9.701,19.2,31.55,82.3,18.969,37.445,31.64,82.76
2024-12-29 03:00:00,CGC-100A,Ethylene Unit 100,mixed,25.885,113.4,13.61,21.83,250.94,10687.5,24492.2,18.2,6.0,154.2,6.12,535.0,23.99,19.81,14.52,66.36,66.64,69.01,2.351,44.49,0.525,1.32,2.583,35.66,84.07,2.552,5.029,31.15,79.93,4.968,9.755,30.89,79.87,9.638,18.98,30.75,80.49,18.752,36.798,31.73,81.91
2024-12-29 04:00:00,CGC-100A,Ethylene Unit 100,mixed,25.875,112.7,14.35,22.39,253.07,10727.1,24830.5,19.63,5.9,179.0,6.77,536.0,24.1,20.18,13.95,66.12,68.55,69.42,2.479,41.98,0.516,1.32,2.604,36.52,86.06,2.573,5.084,31.29,80.64,5.023,9.882,31.85,81.49,9.764,19.217,31.61,81.79,18.987,37.235,31.8,82.29
2024-12-29 05:00:00,CGC-100A,Ethylene Unit 100,mixed,25.87,111.6,13.4,21.13,256.1,10663.5,24739.8,17.69,6.7,162.4,5.83,537.0,24.32,20.27,14.16,66.12,66.04,68.39,2.476,41.9,0.587,1.32,2.588,36.42,85.69,2.557,5.018,30.89,79.87,4.958,9.717,31.5,81.0,9.6,18.789,30.85,80.7,18.564,36.63,30.33,81.3
2024-12-29 06:00:00,CGC-100A,Ethylene Unit 100,mixed,25.776,113.2,11.88,22.98,251.92,10671.4,24939.4,17.93,7.2,169.7,6.14,538.0,23.78,19.76,14.14,66.16,65.55,68.83,2.368,41.28,0.517,1.32,2.595,34.91,83.7,2.564,5.034,32.86,81.76,4.974,9.729,32.44,81.51,9.613,18.908,32.17,82.19,18.681,36.891,32.95,83.98
2024-12-29 07:00:00,CGC-100A,Ethylene Unit 100,mixed,25.754,110.9,13.98,22.58,256.58,10703.5,25229.2,19.03,7.1,172.4,6.42,539.0,24.12,19.81,14.16,65.33,67.0,69.35,2.392,42.68,0.552,1.32,2.593,36.29,85.09,2.562,5.046,32.02,80.87,4.986,9.778,32.82,81.99,9.66,18.876,31.2,80.37,18.649,36.78,33.11,83.89
2024-12-29 08:00:00,CGC-100A,Ethylene Unit 100,mixed,25.663,111.0,12.46,21.06,258.38,10736.4,25620.3,19.4,5.9,139.8,5.52,540.0,24.34,20.15,13.94,66.62,67.61,69.1,2.415,41.09,0.529,1.32,2.593,35.84,84.65,2.562,5.025,29.86,78.16,4.965,9.763,30.86,80.04,9.646,18.959,30.67,80.33,18.731,36.791,30.54,80.68
2024-12-29 09:00:00,CGC-100A,Ethylene Unit 100,mixed,25.654,111.7,13.81,21.12,253.93,10695.3,24882.1,19.7,5.2,151.4,6.83,541.0,24.31,19.89,14.35,66.52,66.89,68.09,2.363,42.1,0.501,1.32,2.584,35.46,84.22,2.553,5.019,30.92,79.8,4.959,9.744,30.91,80.29,9.627,18.893,31.65,81.6,18.666,36.478,30.63,80.64
2024-12-29 10:00:00,CGC-100A,Ethylene Unit 100,mixed,25.671,114.0,13.0,22.05,255.04,10691.1,25088.7,18.63,6.2,169.1,5.11,542.0,24.05,20.14,13.98,65.74,67.46,68.31,2.424,42.12,0.565,1.32,2.586,35.67,84.33,2.555,4.998,32.44,80.99,4.938,9.741,31.27,80.81,9.624,18.894,31.12,80.82,18.668,36.507,31.65,81.68
2024-12-29 11:00:00,CGC-100A,Ethylene Unit 100,mixed,25.619,111.0,15.99,21.17,254.93,10711.4,25185.7,19.07,5.1,165.7,6.21,543.0,24.29,20.19,13.97,67.41,66.95,68.63,2.397,43.95,0.583,1.32,2.589,35.83,84.58,2.558,5.016,31.04,79.52,4.956,9.736,29.82,78.79,9.619,18.901,30.23,79.83,18.674,36.808,29.93,80.28
2024-12-29 12:00:00,CGC-100A,Ethylene Unit 100,mixed,25.818,111.9,14.8,21.67,255.9,10693.7,25002.3,18.22,7.6,163.1,5.43,544.0,24.57,20.21,14.37,68.55,65.34,67.25,2.325,42.18,0.5,1.32,2.596,35.6,85.11,2.565,5.049,30.31,79.57,4.989,9.762,30.34,79.68,9.644,18.944,30.87,81.15,18.717,36.744,31.75,82.69
2024-12-29 13:00:00,CGC-100A,Ethylene Unit 100,mixed,25.89,112.3,16.54,21.6,258.42,10719.0,25510.2,18.61,4.9,174.5,6.03,545.0,25.2,20.78,14.63,66.56,66.93,68.81,2.378,43.2,0.605,1.32,2.608,35.91,85.58,2.577,5.059,31.25,80.2,4.998,9.81,30.9,80.3,9.692,18.983,31.14,80.98,18.755,37.191,30.91,82.26
2024-12-29 14:00:00,CGC-100A,Ethylene Unit 100,mixed,25.873,112.6,15.54,20.41,255.02,10647.6,24921.3,19.38,6.6,152.1,6.05,546.0,23.94,19.91,14.21,68.62,69.44,69.35,2.419,42.48,0.563,1.32,2.611,36.02,85.83,2.579,5.07,30.16,79.08,5.009,9.889,29.06,78.68,9.77,19.335,29.06,79.42,19.103,37.691,29.69,80.48
2024-12-29 15:00:00,CGC-100A,Ethylene Unit 100,mixed,25.875,113.2,14.55,20.44,253.66,10696.7,24660.0,17.58,4.8,158.6,6.37,547.0,24.22,20.06,14.37,66.76,66.23,65.7,2.323,42.69,0.526,1.32,2.581,36.3,84.8,2.55,5.011,29.26,77.58,4.951,9.726,30.45,79.46,9.609,18.87,29.37,78.72,18.644,36.708,29.69,79.86
2024-12-29 16:00:00,CGC-100A,Ethylene Unit 100,mixed,26.001,111.6,11.01,19.67,256.17,10678.0,24728.0,19.07,6.1,164.5,6.46,548.0,24.26,20.89,13.96,66.55,68.09,67.28,2.361,40.0,0.581,1.32,2.573,33.82,82.19,2.542,4.982,29.08,77.62,4.922,9.713,29.42,79.11,9.597,18.79,28.99,78.53,18.565,36.501,29.24,79.71
2024-12-29 17:00:00,CGC-100A,Ethylene Unit 100,mixed,26.244,113.3,12.52,22.98,256.42,10722.1,24864.1,17.11,5.2,157.5,5.56,549.0,23.95,20.22,14.09,67.13,64.33,71.1,2.462,41.72,0.545,1.32,2.598,35.35,84.33,2.567,5.051,31.79,80.72,4.99,9.843,32.48,82.23,9.724,19.134,32.85,83.03,18.905,37.256,33.51,84.49
2024-12-29 18:00:00,CGC-100A,Ethylene Unit 100,mixed,26.145,112.1,12.91,21.03,258.9,10721.4,25118.5,17.2,5.4,143.1,5.67,550.0,24.03,20.35,14.16,67.29,65.9,66.64,2.37,42.03,0.542,1.32,2.59,35.2,84.29,2.559,5.016,30.53,79.36,4.956,9.68,30.69,79.78,9.564,18.806,30.76,80.94,18.581,36.812,30.8,82.16
2024-12-29 19:00:00,CGC-100A,Ethylene Unit 100,mixed,26.212,109.1,13.64,20.66,254.8,10649.1,24438.4,19.42,4.8,158.6,6.56,551.0,23.87,19.77,14.28,67.63,66.96,68.76,2.379,42.34,0.529,1.32,2.591,34.96,84.09,2.56,5.033,30.05,79.05,4.972,9.724,30.24,79.4,9.607,19.007,30.79,81.5,18.779,36.855,29.66,80.1
2024-12-29 20:00:00,CGC-100A,Ethylene Unit 100,mixed,26.319,107.0,9.55,22.53,255.34,10725.8,24606.9,17.99,4.2,165.0,5.94,552.0,23.9,19.91,14.07,65.06,67.23,67.3,2.42,40.33,0.577,1.32,2.602,34.24,83.53,2.571,5.048,32.29,81.48,4.987,9.8,31.76,81.47,9.683,19.074,31.54,81.97,18.845,36.812,31.27,81.54
2024-12-29 21:00:00,CGC-100A,Ethylene Unit 100,mixed,26.466,102.3,13.9,22.0,256.56,10743.7,24499.3,19.57,5.9,139.9,6.22,553.0,24.73,19.78,14.03,67.78,65.46,67.91,2.352,42.27,0.533,1.32,2.59,36.23,85.4,2.559,5.069,31.08,80.68,5.008,9.787,31.4,80.54,9.67,18.852,30.8,80.19,18.625,36.544,31.52,82.1
2024-12-29 22:00:00,CGC-100A,Ethylene Unit 100,mixed,26.364,101.7,15.12,21.33,256.44,10727.8,24476.5,18.85,5.2,152.0,6.3,554.0,24.29,19.69,14.02,68.52,66.87,66.08,2.439,43.13,0.553,1.32,2.577,36.28,85.0,2.546,4.99,30.58,79.23,4.93,9.71,31.39,81.1,9.594,18.852,30.73,80.69,18.625,36.464,30.74,80.96
2024-12-29 23:00:00,CGC-100A,Ethylene Unit 100,mixed,26.11,99.6,9.37,21.56,259.25,10774.2,24944.3,19.87,6.8,157.4,5.17,555.0,24.84,19.84,14.17,64.9,68.59,68.37,2.462,41.27,0.577,1.32,2.607,34.54,84.26,2.576,5.052,30.41,79.47,4.992,9.816,30.95,80.83,9.698,19.035,30.51,80.72,18.806,36.777,30.22,80.65
2024-12-30 00:00:00,CGC-100A,Ethylene Unit 100,mixed,26.169,101.9,11.5,23.03,260.03,10736.0,25304.8,19.73,6.1,148.8,5.81,556.0,24.85,20.27,14.31,64.01,67.94,67.75,2.359,40.24,0.557,1.32,2.594,34.75,83.84,2.563,5.025,31.93,80.91,4.965,9.772,32.09,81.96,9.655,18.971,33.86,84.43,18.743,36.924,32.93,84.12
2024-12-30 01:00:00,CGC-100A,Ethylene Unit 100,mixed,26.166,103.8,13.02,20.23,257.57,10714.8,24922.6,19.67,6.2,143.4,6.61,557.0,24.62,20.18,14.07,64.94,66.28,67.84,2.377,41.37,0.545,1.32,2.594,34.84,83.74,2.563,5.034,29.3,77.82,4.974,9.834,30.94,80.78,9.716,19.036,29.71,79.17,18.808,36.9,29.69,79.81
2024-12-30 02:00:00,CGC-100A,Ethylene Unit 100,mixed,25.961,105.1,13.23,21.87,260.94,10708.6,25497.1,18.39,4.9,136.2,5.62,558.0,24.89,20.04,14.32,64.03,66.09,69.17,2.388,41.49,0.546,1.32,2.617,36.19,86.29,2.585,5.08,31.5,80.7,5.02,9.893,31.09,80.99,9.774,19.181,30.1,80.05,18.951,37.502,31.53,82.96
2024-12-30 03:00:00,CGC-100A,Ethylene Unit 100,mixed,25.811,106.8,11.04,22.06,256.41,10737.2,25152.5,19.6,6.2,151.7,5.61,559.0,23.95,20.29,14.09,67.76,67.49,69.96,2.427,42.48,0.558,1.32,2.604,33.57,82.76,2.572,5.1,31.96,81.82,5.038,9.832,30.6,79.53,9.714,19.144,32.27,82.82,18.914,37.193,31.28,82.05
2024-12-30 04:00:00,CGC-100A,Ethylene Unit 100,mixed,25.859,102.9,13.53,20.59,258.12,10700.9,25428.2,18.8,8.2,164.3,6.57,560.0,24.08,20.58,14.06,66.47,68.59,67.62,2.398,42.42,0.559,1.32,2.589,36.41,85.77,2.558,5.026,29.01,77.83,4.966,9.791,29.26,78.94,9.673,19.11,29.94,80.45,18.881,36.898,30.38,80.65
2024-12-30 05:00:00,CGC-100A,Ethylene Unit 100,mixed,25.942,105.4,13.36,20.05,262.64,10804.5,25594.0,19.97,5.9,143.0,5.32,561.0,24.51,20.04,14.23,66.63,67.68,66.57,2.417,41.92,0.533,1.32,2.6,36.74,86.25,2.569,5.07,28.67,77.53,5.009,9.845,29.44,78.67,9.727,19.064,29.54,79.1,18.836,36.876,29.89,79.98
2024-12-30 06:00:00,CGC-100A,Ethylene Unit 100,mixed,25.88,103.1,13.73,21.49,254.56,10699.8,24928.1,17.93,5.6,175.5,6.43,562.0,24.67,20.51,14.36,68.4,66.47,69.72,2.428,42.29,0.512,1.32,2.61,35.74,85.27,2.579,5.064,31.04,79.83,5.003,9.874,30.57,80.2,9.755,19.098,30.46,79.99,18.868,37.261,29.81,80.49
2024-12-30 07:00:00,CGC-100A,Ethylene Unit 100,mixed,25.899,102.2,14.45,21.46,257.97,10745.4,25300.6,19.08,5.5,159.6,6.54,563.0,24.81,20.54,14.18,66.7,66.52,70.57,2.296,42.42,0.51,1.32,2.581,37.15,86.26,2.55,5.032,30.01,79.25,4.971,9.796,31.52,81.43,9.678,19.094,30.92,81.39,18.865,36.901,30.6,80.88
2024-12-30 08:00:00,CGC-100A,Ethylene Unit 100,mixed,26.001,101.8,12.36,22.99,260.69,10720.2,25383.3,17.38,7.4,155.8,6.93,564.0,24.09,20.4,14.13,66.91,65.19,70.23,2.427,41.72,0.613,1.32,2.603,35.48,84.95,2.572,5.074,32.17,81.68,5.013,9.87,32.51,82.45,9.752,19.164,32.43,82.76,18.934,37.203,31.83,82.61
2024-12-30 09:00:00,CGC-100A,Ethylene Unit 100,mixed,25.914,103.9,12.62,20.47,262.06,10749.7,25525.7,19.45,7.2,149.9,5.64,565.0,24.44,19.93,14.35,66.43,68.21,67.56,2.348,43.18,0.55,1.32,2.585,35.3,84.13,2.554,5.013,29.73,78.36,4.953,9.71,29.83,78.93,9.594,18.868,30.21,80.17,18.642,36.917,30.06,81.11
2024-12-30 10:00:00,CGC-100A,Ethylene Unit 100,mixed,25.862,110.4,13.19,21.96,257.66,10675.1,25147.8,18.6,4.0,168.9,6.22,566.0,24.39,20.41,14.5,66.05,67.34,69.06,2.414,41.66,0.531,1.32,2.588,37.1,86.18,2.557,5.051,30.65,79.84,4.991,9.811,31.12,80.53,9.693,19.082,31.8,81.98,18.853,37.051,31.59,82.16
2024-12-30 11:00:00,CGC-100A,Ethylene Unit 100,mixed,25.814,114.5,13.84,20.36,256.86,10712.1,24979.9,19.3,4.5,143.3,5.92,567.0,24.25,20.26,14.9,67.46,66.1,69.39,2.397,41.59,0.51,1.32,2.587,35.98,84.96,2.556,4.999,29.42,77.7,4.939,9.702,30.24,79.52,9.586,18.738,29.87,79.26,18.513,36.519,29.57,80.2
2024-12-30 12:00:00,CGC-100A,Ethylene Unit 100,mixed,25.852,116.3,13.94,21.56,258.09,10713.0,25512.2,19.42,5.7,160.0,6.24,568.0,24.87,20.51,14.12,65.91,68.88,67.18,2.266,40.95,0.531,1.32,2.61,35.08,84.85,2.579,5.081,31.55,80.99,5.02,9.879,30.43,80.14,9.76,19.073,30.86,80.63,18.844,37.257,30.73,81.98
2024-12-30 13:00:00,CGC-100A,Ethylene Unit 100,mixed,25.878,118.0,14.7,22.06,260.62,10747.6,25735.7,19.76,6.0,158.8,5.89,569.0,24.44,20.4,14.11,66.14,68.27,70.64,2.351,42.18,0.594,1.32,2.612,35.55,85.41,2.581,5.087,30.67,79.94,5.026,9.924,31.78,81.94,9.805,19.218,31.54,81.61,18.987,37.225,32.96,83.85
2024-12-30 14:00:00,CGC-100A,Ethylene Unit 100,mixed,25.986,117.6,12.89,22.4,257.11,10652.4,25214.4,19.03,5.3,152.3,5.95,570.0,24.4,20.2,14.04,65.97,65.35,67.23,2.418,39.98,0.537,1.32,2.592,36.63,86.16,2.56,5.001,32.39,81.36,4.941,9.662,31.63,81.12,9.546,18.729,31.89,82.23,18.504,36.582,31.57,83.04
2024-12-30 15:00:00,CGC-100A,Ethylene Unit 100,mixed,26.135,120.6,15.12,21.73,255.52,10693.1,25122.6,18.76,6.3,163.3,6.02,571.0,24.33,20.45,14.2,65.0,66.54,69.26,2.435,42.5,0.506,1.32,2.592,36.07,85.53,2.561,5.047,31.19,80.66,4.987,9.786,30.69,80.29,9.669,19.019,31.34,81.8,18.791,37.079,32.05,83.44
2024-12-30 16:00:00,CGC-100A,Ethylene Unit 100,mixed,26.115,120.8,11.54,21.49,261.6,10773.3,25328.6,19.59,6.0,164.1,5.82,572.0,25.0,19.89,14.42,67.12,65.93,68.37,2.396,41.15,0.563,1.32,2.606,35.56,85.12,2.575,5.066,31.37,80.52,5.005,9.821,30.96,80.36,9.703,19.058,30.73,80.73,18.83,36.956,31.34,81.94
2024-12-30 17:00:00,CGC-100A,Ethylene Unit 100,mixed,26.156,113.0,15.17,22.6,259.17,10741.7,25126.7,19.86,6.2,153.9,6.15,573.0,24.09,20.95,14.19,68.12,65.69,68.08,2.46,43.16,0.53,1.32,2.622,36.31,86.26,2.591,5.125,32.4,81.92,5.064,9.993,31.76,81.53,9.873,19.313,32.34,82.06,19.081,37.43,32.35,82.86
2024-12-30 18:00:00,CGC-100A,Ethylene Unit 100,mixed,26.171,111.9,11.93,21.07,261.0,10732.6,25246.6,18.82,5.6,144.7,5.95,574.0,24.63,20.72,14.2,65.28,69.59,68.21,2.487,40.67,0.52,1.32,2.598,35.99,85.45,2.567,5.082,30.49,80.06,5.021,9.9,30.64,80.45,9.781,19.124,30.93,80.67,18.894,37.252,30.6,81.53
2024-12-30 19:00:00,CGC-100A,Ethylene Unit 100,mixed,26.049,112.2,16.46,21.25,259.7,10748.0,25108.2,18.32,3.7,157.3,5.87,575.0,24.54,20.15,14.45,69.13,67.01,68.4,2.36,42.78,0.516,1.32,2.597,36.1,85.44,2.566,5.051,30.42,79.41,4.99,9.819,31.18,80.81,9.701,19.059,30.09,79.97,18.83,36.871,30.29,80.49
2024-12-30 20:00:00,CGC-100A,Ethylene Unit 100,mixed,25.984,113.8,13.24,22.2,261.29,10723.8,25707.2,18.87,7.0,169.9,5.49,576.0,24.93,19.95,14.09,67.21,66.25,68.5,2.365,41.14,0.568,1.32,2.579,35.85,84.8,2.548,5.02,32.57,82.18,4.959,9.795,32.35,82.66,9.677,18.901,31.24,81.03,18.674,36.581,31.52,82.17
2024-12-30 21:00:00,CGC-100A,Ethylene Unit 100,mixed,25.942,111.1,13.12,21.07,256.33,10774.4,25079.3,18.03,4.3,163.4,5.4,577.0,24.7,20.21,14.42,66.75,65.73,67.55,2.473,41.53,0.559,1.32,2.599,36.41,86.05,2.568,5.082,29.98,79.49,5.021,9.858,30.12,79.58,9.74,19.064,31.27,81.22,18.835,37.043,30.96,81.81
2024-12-30 22:00:00,CGC-100A,Ethylene Unit 100,mixed,25.964,108.2,12.62,20.53,261.08,10753.8,25433.9,19.46,7.4,163.0,5.93,578.0,24.39,20.39,14.42,66.29,69.04,69.04,2.344,42.88,0.524,1.32,2.608,35.85,85.78,2.576,5.058,30.88,80.05,4.997,9.885,30.26,80.48,9.767,19.275,30.54,81.17,19.044,37.497,29.84,80.74
2024-12-30 23:00:00,CGC-100A,Ethylene Unit 100,mixed,25.919,113.0,12.5,22.4,260.04,10717.6,25600.0,18.62,4.8,155.6,6.6,579.0,24.44,20.23,14.14,65.96,66.59,67.06,2.448,42.11,0.542,1.32,2.601,36.1,85.78,2.57,5.078,31.37,81.04,5.017,9.844,31.21,80.85,9.726,19.196,30.39,80.91,18.965,37.149,31.69,82.38
2024-12-31 00:00:00,CGC-100A,Ethylene Unit 100,mixed,25.859,111.3,13.73,21.46,264.93,10754.6,25811.7,19.19,7.3,162.0,5.25,580.0,24.5,20.71,14.01,65.9,67.58,70.28,2.526,42.58,0.549,1.32,2.568,34.92,83.42,2.537,4.969,30.06,78.81,4.909,9.682,31.12,81.15,9.566,18.863,31.14,81.71,18.636,36.838,31.13,82.47
2024-12-31 01:00:00,CGC-100A,Ethylene Unit 100,mixed,25.901,109.7,11.54,21.61,257.0,10755.2,25223.1,18.74,5.2,158.6,5.73,581.0,24.58,20.29,14.37,65.94,65.62,68.31,2.412,41.18,0.586,1.32,2.608,36.1,86.17,2.576,5.058,31.21,80.52,4.997,9.744,31.54,80.92,9.627,19.07,32.01,83.28,18.841,36.877,30.88,81.55
2024-12-31 02:00:00,CGC-100A,Ethylene Unit 100,mixed,25.852,107.3,13.94,20.61,258.43,10731.5,25155.1,18.62,4.8,161.3,5.41,582.0,24.15,20.29,14.43,67.92,69.39,67.69,2.365,41.29,0.568,1.32,2.59,36.57,86.17,2.559,5.029,30.43,79.68,4.969,9.769,29.79,79.52,9.652,19.02,29.52,79.94,18.791,37.152,29.38,80.61
2024-12-31 03:00:00,CGC-100A,Ethylene Unit 100,mixed,25.926,107.1,13.2,22.39,261.02,10711.4,25380.0,19.95,7.2,183.6,6.07,583.0,24.47,19.91,14.41,65.84,69.04,69.17,2.44,41.03,0.542,1.32,2.605,35.98,85.44,2.573,5.054,31.39,80.28,4.994,9.877,31.68,81.7,9.758,19.07,32.1,81.79,18.841,37.074,32.56,83.44
2024-12-31 04:00:00,CGC-100A,Ethylene Unit 100,mixed,25.907,110.9,13.8,20.45,260.61,10722.1,25370.8,19.91,7.3,160.6,6.15,584.0,24.9,19.93,14.28,69.89,66.74,67.41,2.401,42.53,0.531,1.32,2.606,35.2,84.62,2.575,5.06,30.11,78.88,5.0,9.8,29.66,78.7,9.683,19.095,30.57,80.78,18.866,36.975,29.4,79.47
2024-12-31 05:00:00,CGC-100A,Ethylene Unit 100,mixed,26.01,108.6,13.52,20.14,258.43,10699.4,25063.0,18.3,5.4,147.1,5.9,585.0,24.76,19.78,14.11,70.07,66.18,70.19,2.363,43.91,0.597,1.32,2.594,37.07,86.46,2.563,5.06,29.87,78.99,5.0,9.804,29.44,78.49,9.686,19.159,29.02,79.24,18.929,36.938,30.4,80.32
2024-12-31 06:00:00,CGC-100A,Ethylene Unit 100,mixed,26.058,108.5,10.55,21.4,263.05,10756.2,25446.7,18.03,5.2,172.3,6.66,586.0,25.46,19.81,14.33,65.31,66.24,68.86,2.396,39.2,0.57,1.32,2.609,35.85,85.44,2.578,5.071,30.98,79.96,5.01,9.886,30.31,79.96,9.767,19.228,31.03,81.16,18.997,37.166,31.56,81.83
2024-12-31 07:00:00,CGC-100A,Ethylene Unit 100,mixed,26.037,105.3,12.37,21.57,261.18,10674.3,25439.8,19.48,6.0,163.3,6.3,587.0,24.66,20.43,14.44,66.19,66.16,69.98,2.33,40.46,0.572,1.32,2.591,34.92,84.02,2.56,5.003,31.74,80.54,4.943,9.688,30.54,79.88,9.571,18.906,31.3,81.94,18.679,36.749,30.92,81.74
2024-12-31 08:00:00,CGC-100A,Ethylene Unit 100,mixed,26.129,104.9,12.77,22.32,261.63,10779.8,25531.6,19.69,6.8,161.5,5.42,588.0,24.28,20.02,14.06,67.17,66.86,67.01,2.46,41.37,0.536,1.32,2.604,36.44,86.53,2.573,5.044,32.82,82.37,4.983,9.82,32.95,83.48,9.702,19.056,32.61,83.37,18.827,37.166,30.95,82.42
2024-12-31 09:00:00,CGC-100A,Ethylene Unit 100,mixed,26.086,103.2,12.76,19.7,260.52,10745.0,25123.7,20.18,6.6,152.2,6.61,589.0,24.71,20.5,14.17,66.86,66.31,70.06,2.502,42.49,0.534,1.32,2.578,34.92,83.42,2.547,5.0,29.34,77.88,4.94,9.635,29.41,77.99,9.52,18.759,29.34,79.26,18.534,36.245,29.52,79.42
2024-12-31 10:00:00,CGC-100A,Ethylene Unit 100,mixed,26.171,100.5,13.1,20.57,262.16,10729.2,25353.3,17.91,6.7,176.2,6.14,590.0,25.08,21.13,14.32,66.95,67.44,69.39,2.393,42.13,0.565,1.32,2.592,35.7,85.12,2.561,5.022,29.83,78.7,4.961,9.809,30.93,81.18,9.691,19.091,31.03,81.57,18.862,37.317,30.58,81.95
2024-12-31 11:00:00,CGC-100A,Ethylene Unit 100,mixed,26.116,100.8,13.78,19.9,260.88,10671.4,25196.3,19.57,6.1,171.7,5.78,591.0,24.26,20.35,14.07,67.18,65.7,68.58,2.383,41.0,0.556,1.32,2.608,35.91,85.51,2.577,5.071,28.81,77.48,5.011,9.877,29.58,79.05,9.759,19.075,29.26,78.54,18.846,37.068,29.77,80.19
2024-12-31 12:00:00,CGC-100A,Ethylene Unit 100,mixed,26.119,101.0,14.07,22.75,262.66,10733.3,25448.2,19.35,6.5,158.8,5.56,592.0,24.62,20.56,14.23,64.91,65.77,70.7,2.405,42.98,0.566,1.32,2.591,36.9,86.18,2.56,5.032,32.57,81.84,4.972,9.773,32.42,82.18,9.656,18.795,32.46,81.99,18.569,36.358,32.2,82.73
2024-12-31 13:00:00,CGC-100A,Ethylene Unit 100,mixed,26.072,105.9,12.19,21.92,259.83,10761.7,25331.2,19.61,5.0,158.3,5.65,593.0,24.49,20.01,14.15,66.85,67.44,68.07,2.399,41.86,0.568,1.32,2.603,34.88,84.36,2.572,5.065,30.54,79.75,5.004,9.915,31.42,81.79,9.796,19.361,31.5,82.26,19.128,37.533,30.73,81.33
2024-12-31 14:00:00,CGC-100A,Ethylene Unit 100,mixed,26.158,108.5,13.63,21.42,267.5,10761.6,25888.8,19.88,6.0,169.3,6.87,594.0,24.85,20.09,14.05,67.27,68.26,69.44,2.398,41.72,0.501,1.32,2.585,35.5,84.63,2.554,5.011,30.32,79.27,4.951,9.806,31.5,81.95,9.688,18.949,31.62,81.64,18.722,36.629,31.71,82.33
2024-12-31 15:00:00,CGC-100A,Ethylene Unit 100,mixed,26.123,113.0,12.83,21.24,262.34,10701.8,25498.8,18.64,5.3,173.0,5.97,595.0,24.7,19.89,14.44,65.32,64.79,68.85,2.459,40.9,0.526,1.32,2.605,37.1,87.15,2.574,5.061,30.23,79.41,5.001,9.747,31.35,80.56,9.63,18.899,31.19,81.46,18.672,36.859,30.95,82.23
2024-12-31 16:00:00,CGC-100A,Ethylene Unit 100,mixed,26.155,115.9,13.95,21.05,260.53,10732.6,25092.1,19.82,6.9,155.2,6.05,596.0,24.9,20.72,14.43,65.86,66.64,67.11,2.443,41.61,0.592,1.32,2.595,35.57,85.0,2.564,5.025,30.13,79.0,4.965,9.796,29.71,79.57,9.678,19.043,30.35,80.64,18.814,36.746,30.51,80.8
2024-12-31 17:00:00,CGC-100A,Ethylene Unit 100,mixed,26.147,118.8,15.52,21.71,263.09,10801.7,25679.6,19.87,4.8,160.0,6.55,597.0,24.39,20.09,14.29,68.24,67.83,67.98,2.444,42.69,0.557,1.32,2.583,36.0,85.13,2.552,5.008,31.5,80.69,4.948,9.767,31.8,82.03,9.65,18.953,30.98,81.23,18.726,37.071,31.25,82.75
2024-12-31 18:00:00,CGC-100A,Ethylene Unit 100,mixed,26.193,118.1,13.28,21.07,261.33,10731.3,25269.9,17.26,7.1,170.0,5.99,598.0,25.25,19.87,14.75,67.67,67.22,67.37,2.395,42.23,0.528,1.32,2.589,35.51,84.87,2.558,5.053,30.47,80.13,4.993,9.77,31.35,80.95,9.653,18.931,30.92,81.17,18.704,36.771,30.58,81.54
2024-12-31 19:00:00,CGC-100A,Ethylene Unit 100,mixed,26.3,114.9,14.05,19.98,259.55,10775.5,24898.2,19.51,7.2,170.6,6.82,599.0,24.61,19.89,14.33,66.93,68.6,67.18,2.42,41.95,0.552,1.32,2.595,35.72,85.07,2.564,5.077,29.67,79.15,5.016,9.841,29.22,78.45,9.723,18.986,28.85,78.18,18.758,36.953,29.85,80.62
2024-12-31 20:00:00,CGC-100A,Ethylene Unit 100,mixed,26.206,110.9,11.69,21.55,257.81,10703.8,25063.4,19.08,5.0,152.5,6.23,600.0,24.45,19.9,14.16,65.52,70.08,69.61,2.364,42.03,0.512,1.32,2.594,36.2,85.74,2.563,5.042,31.67,81.09,4.982,9.808,31.11,81.05,9.69,19.147,30.05,80.66,18.917,37.576,31.32,83.14
